wiki_ID,mov_name,year,averageRating,numVotes,poster_url
1412382,At Long Last Love,1975,5.3,1374,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjUzYjA2Y2MtOWEyOC00OTgyLTg0NmUtZDgyZDIxNDAyNmIzXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
31326696,Wacko,1983,4.9,1374,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNjI2OTg4Ml5BMl5BanBnXkFtZTcwNjk3MTQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10855054,Miss Evers' Boys,1997,7.1,1374,
13885547,Crimes Of Fashion,2004,4.7,1373,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMjJlZGEtN2ZkNy00OTFmLTljMjUtMjE5ZDNjZGQ1NTMxXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR4,0,182,268_AL_.jpg"
14268798,Lucie Aubrac,1997,6.6,1373,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NDY5NzI2OV5BMl5BanBnXkFtZTYwOTU2Nzg5._V1_UX182_CR0,0,182,268_AL_.jpg"
26640523,Diplomatic Courier,1952,6.8,1373,
8466575,Crime School,1938,6.5,1373,
9691132,He Was Cool,2004,6.1,1372,
9649668,Kannukkul Nilavu,2000,6.6,1372,
1086222,The Architect,2006,5.5,1372,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMzAzNjU5OV5BMl5BanBnXkFtZTcwMTg3MDA0MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
9665214,Beyond Therapy,1987,4.8,1372,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMTkwNDg4NF5BMl5BanBnXkFtZTcwMTg5MjQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4870165,Monster Island,2004,3.6,1372,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3MTMyMjI5MF5BMl5BanBnXkFtZTcwNjAyMjIzOA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
14620685,Karzzzz,2008,2.3,1371,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4YTMwZTEtZGJhOS00YTFlLTkzZWEtOTM0ODljZGVjMWZlXkEyXkFqcGdeQXVyMjU4NDY1ODA@._V1_UY268_CR1,0,182,268_AL_.jpg"
15531185,Penguin Pool Murder,1932,6.9,1371,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzUxYjU2NzktYTI5Yy00MmEyLWFkNzEtYTA0Y2VkMGE0ODMzXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
13651753,The Apocalypse Code,2007,4.5,1371,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5NTMyMjE0Nl5BMl5BanBnXkFtZTcwNTE5ODY0Mg@@._V1_UY268_CR2,0,182,268_AL_.jpg"
17705458,Search and Destroy,1995,5.3,1370,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1NTE1MzYzNF5BMl5BanBnXkFtZTcwNzU2ODIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
7269467,Naani,2003,5.2,1370,
11223100,Holiday Heart,2000,7.4,1370,
25997877,Comeback Season,2006,5.8,1370,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzI1NTMzNF5BMl5BanBnXkFtZTcwNzk5NjU0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
8506932,Lightning Bug,2004,6.4,1368,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjI3MzQ4Ml5BMl5BanBnXkFtZTcwMDc5MjAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
3405788,Seemabaddha,1974,7.8,1367,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNDE3Njk5OF5BMl5BanBnXkFtZTcwODA1NDA1NA@@._V1_UY268_CR4,0,182,268_AL_.jpg"
2241614,Barsaat,1995,5.6,1367,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM3NDkwMzA0OV5BMl5BanBnXkFtZTcwOTk1ODgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
13799441,Turn It Up,2000,4.1,1366,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMzI3NTMzNl5BMl5BanBnXkFtZTcwMTg0MjkxMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
2376252,The Iron Mask,1929,7.0,1366,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjJmM2E3NzktYzk2MS00ODEzLWI2MmItOTJkZjVkMjUzMmNjXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
27691376,The Smell of Success,2009,5.2,1365,
3479622,L'Année des méduses,1984,5.6,1365,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NDIxMjg0Ml5BMl5BanBnXkFtZTcwNDA1NDAxMw@@._V1_UY268_CR110,0,182,268_AL_.jpg"
18162993,This Is My Life,1992,6.0,1365,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjMwMTc4NjYyMl5BMl5BanBnXkFtZTYwNDM4MDk5._V1_UX182_CR0,0,182,268_AL_.jpg"
30864791,Majhdhaar,1996,5.1,1365,
28374339,The Red Siren,2002,5.2,1365,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Mzc2MDE3MF5BMl5BanBnXkFtZTcwMzc2MzYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
24997872,Pokkiri Raja,2010,5.1,1364,
14492055,Copacabana,1947,6.1,1364,
2748481,Moon Over Miami,1941,6.7,1364,
30174182,IMurders,2008,3.6,1363,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3NDMyMTg4Nl5BMl5BanBnXkFtZTcwNDk4NTI3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10381990,A Doll's House,1973,6.4,1363,
8994566,Oysters at Nam Kee's,2002,5.4,1363,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjIzNzYwMF5BMl5BanBnXkFtZTcwMDEzNzUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
3471434,16 December,2001,6.9,1361,
5786261,Three Little Bops,1957,7.7,1361,
22526146,The Lawless Breed,1953,6.3,1360,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNTk0ODk4NV5BMl5BanBnXkFtZTcwNzc5MDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10685113,Night of the Scarecrow,1995,5.3,1360,
1865700,Jeanne d'Arc,1900,6.6,1359,
74904,Little Miss Marker,1934,6.9,1359,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODcyMzYxMl5BMl5BanBnXkFtZTcwODAxNDcxMQ@@._V1._CR12,88,265,378_UY268_CR3,0,182,268_AL_.jpg"
26814445,The House Where Evil Dwells,1982,4.5,1359,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjUzOTc2MF5BMl5BanBnXkFtZTgwMDY4MzkwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
6300110,Americano,2005,5.9,1359,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNzQ5NzE0N15BMl5BanBnXkFtZTcwNTM4MzkzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
21204995,Bundle of Joy,1956,6.0,1359,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjAzY2FlYjYtZWQ3Zi00NDkwLWFlMjctOTRlMTI2ZDI3MmY5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
33524046,Goblin,2010,4.1,1358,
2159392,The Independent,2001,5.9,1357,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxODQ1Njg1OF5BMl5BanBnXkFtZTcwOTI3NzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
4379279,Alag,2006,3.7,1357,
8235569,Rudraksh,2004,2.7,1357,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NzE3MjA0OF5BMl5BanBnXkFtZTcwMzM5NzUyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
24407246,Barefoot Gen 2,1986,7.2,1356,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2JjZTVjZmEtMzQwNC00ZTYyLTk5ZTMtOTUzZDFjNzQ2M2IxXkEyXkFqcGdeQXVyMzA3NDI5NTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
6878966,"Sister, Sister",1987,5.5,1356,
18662483,The American Mall,2008,4.6,1355,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTE3MjA2Nl5BMl5BanBnXkFtZTcwODMxNDQ3MQ@@._V1_UY268_CR11,0,182,268_AL_.jpg"
12746806,Whispering Smith,1948,6.6,1355,
2721086,Hurry Sundown,1967,5.8,1355,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1ODQ2NzI1MF5BMl5BanBnXkFtZTcwODYxOTM1Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
17329040,Extreme Justice,1993,5.5,1355,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MzEzNTYxOV5BMl5BanBnXkFtZTYwNDMwMDM5._V1_UX182_CR0,0,182,268_AL_.jpg"
14452341,Bureau of Missing Persons,1933,6.5,1355,
2923504,Wild Women of Wongo,1958,2.3,1355,
4956054,Grand Slam,1967,6.8,1354,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0Mzg0Nzk2N15BMl5BanBnXkFtZTcwNjg3OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
5374123,Aksar,2006,5.0,1354,
4417478,"Rally 'Round the Flag, Boys!",1958,5.9,1354,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTdkMWNmY2UtODhhMy00YmI4LWE0M2MtYjE4OGYxMmI2MjFjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY268_CR0,0,182,268_AL_.jpg"
12575892,The Day the World Ended,2001,4.4,1354,
31203433,The Asthenic Syndrome,1989,6.6,1354,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjBiMjA5MTQtNWVkMy00ZTQ1LTg0ZmYtMDc4OTlhOGVhZGJlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg"
24166398,"Condor, El",1970,6.0,1354,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzEyMTY0OTktNWQyNi00NWUxLTgyMTMtMmEwMjBhYzk1ODUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
12743012,Penthouse,1933,6.8,1354,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTYzOTUxNF5BMl5BanBnXkFtZTcwNzEzMDAyMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3020947,The Women of Brewster Place,1989,7.7,1353,
15216050,This Above All,1942,6.6,1353,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjgxNmU2MzUtMmM0YS00NjQyLWJmZDktNWYwYjc2NzIwY2FiXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
6030966,Rakhi,2006,6.3,1353,
5083659,Why Me?,1990,5.8,1351,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzODkxNzgxMF5BMl5BanBnXkFtZTcwNzgyMzgzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
20677657,Don King: Only in America,1997,7.0,1351,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5OTc1OTA5M15BMl5BanBnXkFtZTcwMDA2MjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
24469993,Ladies of Leisure,1930,6.7,1351,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgxNDY1NTQ0MF5BMl5BanBnXkFtZTgwMjc0NTgyMjE@._V1_UY268_CR6,0,182,268_AL_.jpg"
1591831,Lonelyhearts,1958,6.6,1350,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmYzYmIwNTEtMDJhOS00OTkyLWI0NDEtZTZlZWNkNDJlMGMxXkEyXkFqcGdeQXVyMTIxOTk5MzY@._V1_UX182_CR0,0,182,268_AL_.jpg"
12384257,Sagebrush Trail,1933,5.3,1350,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4Nzk0ODEzMV5BMl5BanBnXkFtZTcwMzY3MDUyMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
7533367,Freaky Friday,1995,5.8,1350,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWMxMDM1NTEtMWFlZi00YTY5LWJmZjItNGI0MTBmY2E1YmE4XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX182_CR0,0,182,268_AL_.jpg"
16355225,Peranmai,2009,7.1,1349,
3454830,The Boy in Blue,1986,5.3,1349,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyMDQ3NTA0OV5BMl5BanBnXkFtZTcwNjEwNjA0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
12006635,The Dark Horse,1932,6.7,1349,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjc5Y2UyODktYjljMC00M2Q3LTkxYmItN2ZiNzljMTUyNGM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg"
27806593,Cornered!,2010,4.3,1348,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNDg2Nzk4OF5BMl5BanBnXkFtZTcwOTgxMDc4Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
9817444,Gösta Berlings saga,1924,7.0,1347,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNDYzMTczMV5BMl5BanBnXkFtZTgwNjE2MjA0MjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
61189,Disraeli,1929,6.1,1347,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTAxOTExMV5BMl5BanBnXkFtZTgwMDk1MjgwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
846239,Preaching to the Perverted,1997,5.8,1346,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNDk4MDA0N15BMl5BanBnXkFtZTcwODExNjQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
9144190,Bone,1972,6.7,1346,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTc2Mjg2NTMzN15BMl5BanBnXkFtZTcwMDQ0MzAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
20241046,Salt of this Sea,2008,6.8,1345,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODc3MzMyM15BMl5BanBnXkFtZTcwNDE5MjM3Mw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3851528,The Great Locomotive Chase,1956,6.8,1345,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTE3ZGVlMzktYjY3NS00MDU1LTg5NmMtMmQ2Mjk5OGNkZGU4XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
22520282,Hear No Evil,1993,5.0,1344,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjUyNTU2Mjc2OF5BMl5BanBnXkFtZTcwMjI5ODYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
10651946,The Breaks,1999,6.1,1344,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUxNjEwNzU1OV5BMl5BanBnXkFtZTcwMDk1MjQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
7101280,Sweeney Todd: The Demon Barber Of Fleet Street,1936,5.8,1344,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NDU3NTc0NF5BMl5BanBnXkFtZTcwNjAxOTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
13495676,Lovers Lane,1999,4.1,1343,
8703251,Confidential Agent,1945,6.5,1343,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGJmMTkyZjEtYWI5NC00YmJlLWFlNzUtYzVjMmE2OGQ5Y2JjXkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
2148869,Small Sacrifices,1989,7.6,1343,
1592450,Broadway Melody of 1938,1937,6.7,1343,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODI3MDE3Ml5BMl5BanBnXkFtZTcwNDY1MDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
791765,Road,2002,5.7,1343,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGJjOWJhNDMtMDM0ZC00Mzc0LTk0NTEtNDE1OTIxNjE3MWZkXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR1,0,182,268_AL_.jpg"
18357649,20 30 40,2004,6.6,1341,
9446254,Up the River,1930,5.9,1341,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGJmYzQ4NWYtM2EwOC00OTJhLWI3MTktMjAwMjAyMzRkYzNiXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
3676087,A Yank at Oxford,1938,6.6,1340,
20088468,The Big Man,1990,5.7,1340,
16922889,Cross My Heart,1987,5.7,1339,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2ODI4ODk2MV5BMl5BanBnXkFtZTcwNzI0MDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
21388576,Death Weekend,1976,6.0,1339,"https://images-na.ssl-images-amazon.com/images/M/MV5BODQ3OTM3MTY2N15BMl5BanBnXkFtZTYwOTk3NDg5._V1_UX182_CR0,0,182,268_AL_.jpg"
5430656,Irish Jam,2006,5.2,1338,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyODM2MTI1OV5BMl5BanBnXkFtZTcwODc0NTA0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
14767600,Aashayein,2008,7.1,1338,
14706271,The Affairs of Anatol,1921,6.6,1338,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2NkNTI2YzAtMzljNy00MWI1LTlkMGMtZGVhMjkwNzU4ZDcwXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
12665133,Safe Passage,1995,6.3,1338,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTI1ODdiYWYtYTI0MC00OWY3LTg3YjAtODYzYTJlZjQ0YmY0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg"
10385636,A Room with a View,2007,6.2,1338,
21340893,The Substitute 4: Failure Is Not An Option,2001,4.7,1338,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MjE2MzEwN15BMl5BanBnXkFtZTcwNDY2MzIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
16702881,King,2008,6.5,1336,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGFjZTZjOWEtZTc4MS00M2Q4LWIzZmUtMWMzNzkwYTY2YzA0XkEyXkFqcGdeQXVyMzUwMTgxODg@._V1_UY268_CR5,0,182,268_AL_.jpg"
10468036,She Cried No,1996,6.0,1336,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMDI5NzUwMl5BMl5BanBnXkFtZTcwNTQ4NzUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
29880089,Curse of the Undead,1959,6.0,1336,
4795478,Felicity: An American Girl Adventure,2005,6.7,1335,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNjU3NjEzOF5BMl5BanBnXkFtZTcwNDQ2NTE0MQ@@._V1_UY268_CR20,0,182,268_AL_.jpg"
1705380,WUSA,1970,5.5,1335,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWFhMzcwZDMtYTJhZi00ZDBmLWEwNGQtZmMzN2U1ZDNiNjk1XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
1793784,Netaji Subhas Chandra Bose: The Forgotten Hero,2004,7.6,1335,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDMyYmY4N2UtNzk2Ny00ZjE5LWI0YTEtOWVhYjYwNTMxMWNhXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY268_CR43,0,182,268_AL_.jpg"
4635036,American Hot Wax,1978,6.9,1334,
1936710,Comic Book: The Movie,2004,5.8,1334,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI5MDkxNDg3OV5BMl5BanBnXkFtZTcwODgwOTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
24436496,Equinox,1992,5.6,1333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTU5MjI2OF5BMl5BanBnXkFtZTcwMjc3NTMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
29053990,The Seduction,1982,4.9,1333,
8920531,Father's Affair,2003,6.7,1333,
8750529,Susan Lenox,1931,6.3,1333,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWJjYjI3MGMtN2QxMC00YjM5LTlkYmYtYmFkZWFkZDQ5MjQyXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
6155040,Scrapbook,2000,4.2,1333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NzkzOTA2NF5BMl5BanBnXkFtZTcwMTE2MjEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
7511487,Down Argentine Way,1940,6.4,1332,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwOTI4MDUxOV5BMl5BanBnXkFtZTcwOTg5MDMzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
11929565,The Girl from Missouri,1934,6.6,1332,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0MTczMzE3NF5BMl5BanBnXkFtZTgwODI5MjIyMjE@._V1_UY268_CR0,0,182,268_AL_.jpg"
3842496,Me and My Gal,1932,6.5,1332,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ1ODM4OTEtNTQwOC00ZTM0LTkzNzAtNjIyNzIxZTYyZDIzXkEyXkFqcGdeQXVyMjYzMDY1NTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
2839572,Haiku Tunnel,2001,6.1,1331,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NTQyNjkwNV5BMl5BanBnXkFtZTcwMDMxNjcxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
11646548,When Ladies Meet,1941,6.5,1331,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY1OGUzNTgtNTdkMi00ODZjLTljMjItYzJjMmNhYWIxNGYwXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
10595309,Catherine the Great,1995,6.1,1331,
26462209,The Revengers,1972,6.0,1331,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzg2MWZmNWItZTFhMS00ZDJjLThkNjAtYjcwY2I2Mzg2M2NiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
8982202,Marriage on the Rocks,1965,5.7,1330,
9550478,Soldier Boyz,1995,4.3,1330,
1119341,Purple Butterfly,2003,6.1,1330,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwOTQ3MjMzMF5BMl5BanBnXkFtZTcwOTQ3NjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
20798851,Very Annie Mary,2001,6.6,1329,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NzEyNDc2NV5BMl5BanBnXkFtZTcwNDIxMDUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
20864405,Warrior Queen,2003,5.3,1329,
6933675,The Cool Surface,1994,4.7,1327,
25757180,Crime in the Streets,1956,6.6,1326,
14135699,The Time of Your Life,1948,6.2,1326,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0Mjk2NDk0NF5BMl5BanBnXkFtZTcwMTcyMjIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
6575394,Lords of the Deep,1989,2.7,1326,
3715795,Viva Knievel!,1977,3.5,1326,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MzAxMTk5MF5BMl5BanBnXkFtZTcwNDY5NDgyMQ@@._V1_UY268_CR15,0,182,268_AL_.jpg"
21075146,When Brendan Met Trudy,2001,6.5,1325,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTg3NjA1NF5BMl5BanBnXkFtZTcwMTQyNjMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
1482785,Of Human Hearts,1938,6.8,1325,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2I5MDg3ZjUtODFhNC00MDJhLTk2OTItMzFhMzJlYmMyMzBjXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
18502214,7th Cavalry,1956,5.8,1325,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDM5NTEzMl5BMl5BanBnXkFtZTcwNjc1NzI0NQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
3606979,The Lucky Texan,1934,5.5,1325,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGM5NDY0YWEtNTQ1Mi00YTRhLWJjY2MtNzdmNmZkMDdmMDExL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
11314595,Shredderman Rules,2007,4.9,1324,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDUzMzk5NV5BMl5BanBnXkFtZTcwMDIwNzk0MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
13333148,Rage in Heaven,1941,6.3,1323,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGFhNmFhOTItYTg1ZC00MzQyLWEzMWItMzQwODQ2NjI1YzM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg"
22628938,The Rescue,1988,5.4,1323,
5097628,Above and Beyond,1952,6.9,1323,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1NDgxNzkxMV5BMl5BanBnXkFtZTcwOTE0MDAyMw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
13137113,Eyes of an Angel,1991,5.2,1323,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNTQ0MjczMl5BMl5BanBnXkFtZTcwNzc2MDMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
14964780,Diminished Capacity,2008,5.5,1322,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAyODk4Mjk3MV5BMl5BanBnXkFtZTcwODY0MDY3MQ@@._V1_UY268_CR0,0,182,268_AL_.jpg"
2350468,Prison on Fire II,1991,6.7,1322,
2737528,The Brasher Doubloon,1947,6.5,1322,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmY4YzNhMDctMmU4Yy00NTE2LWI2YjgtOWRmMGVjZDYwNjk5XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg"
9271112,The Temptress,1926,6.9,1321,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxODg4Mzc3OF5BMl5BanBnXkFtZTYwMjk3MTI2._V1_UY268_CR14,0,182,268_AL_.jpg"
17240897,Alamo Bay,1985,6.1,1321,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWNiMGNjN2UtNzdiNS00NDBmLTg4ZjMtMDY1MjJlMDg0NjFkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg"
