index,name,status,group_year,movie_id
29372,egbert,i,1936,10017049
29373,egbert,i,1937,25632517
29374,viv,i,1970,10021034
29375,bodie,i,1997,10027676
29376,jobeth,i,1997,10027676
29377,sayed,i,2003,10027902
29378,sushmita,i,2003,10027902
29379,tana,i,2007,10034941
29380,rielle,i,2007,10034941
29381,patron,i,2007,10034941
29382,patron,i,2010,33091727
29383,enna,i,2007,10034941
29384,enna,i,1930,12767936
29385,shaymus,i,2007,10034941
29386,preetham,i,2006,10044747
29387,shara,i,1937,10056858
29388,bassam,i,2008,10061978
29389,nizar,i,2008,10061978
29390,hani,i,2008,10061978
29391,sandar,i,1957,10068813
29392,marris,i,2007,10071778
29393,sindhu,i,2005,10074270
29394,sindhu,i,1999,25348544
29395,grieg,i,1970,10085439
29396,alba,i,2010,31243591
29397,alba,i,1990,10086955
29398,alba,i,1955,21368907
29399,alba,i,1971,22381149
29400,alba,i,1946,20935724
29401,susann,i,2000,10090870
29402,mansfield,i,2000,10090870
29403,mansfield,i,1980,19278406
29404,mansfield,i,1956,20696634
29405,llewellyn,i,2012,32100598
29406,llewellyn,i,1973,23866633
29407,llewellyn,i,1988,10092710
29408,llewellyn,i,1955,20354657
29409,tremayne,t,1967,10097242
29410,kegan,i,1979,10100182
29411,libia,i,2010,10102779
29412,sancho,i,2000,10117133
29413,sancho,i,1968,23127876
29414,roni,i,1996,10122950
29415,mariette,i,1956,29335911
29416,mariette,i,1959,10128536
29417,mariette,i,1968,22268227
29418,mattson,i,2008,10133217
29419,sonam,i,2001,10140052
29420,sonam,i,2008,15299190
29421,sonam,i,2005,16179680
29422,sosuke,i,2008,18401762
29423,sosuke,i,2009,20814141
29424,koichi,i,2008,10149834
29425,koichi,i,2011,30863496
29426,garald,i,1990,10160111
29427,tailor,i,1991,10172553
29428,tailor,i,1995,31198949
29429,ernestina,i,1996,10183854
29430,lorretta,i,1996,10183854
29431,mercutio,i,2006,10189121
29432,charan,i,2007,10189688
29433,charan,i,2010,27945099
29434,charan,i,2009,23434941
29435,phelps,i,2009,21456612
29436,phelps,i,1933,10196366
29437,phelps,i,1940,32911539
29438,corrie,t,1969,10202645
29439,corrie,i,2010,24929382
29440,ashika,i,2006,10206274
29441,sheela,i,2005,21176707
29442,sheela,i,1974,20903033
29443,sheela,i,2008,10208176
29444,sheela,i,1985,32170662
29445,sarrah,i,2008,10214302
29446,hussain,i,2010,27475672
29447,hussain,i,2008,15661703
29448,hussain,i,1978,10217126
29449,croix,i,2004,10240061
29450,abhishek,i,2006,10249841
29451,abhishek,i,2009,23580343
29452,naseem,i,2012,31448553
29453,naseem,i,2007,10250805
29454,cordero,t,2005,10281495
29455,dewayne,i,1998,10286355
29456,sahib,i,2000,27856740
29457,sahib,i,1998,10301392
29458,luz,i,2010,10304105
29459,luz,i,2008,15033858
29460,luz,i,2011,34480604
29461,rogelio,i,2010,10304105
29462,herald,i,1947,10335706
29463,edythe,i,2008,10353968
29464,fifi,i,1931,10366326
29465,fifi,i,1929,24604346
29466,panda,i,1991,10376197
29467,rue,i,1933,10377101
29468,rue,i,1946,19950293
29469,goldie,t,2012,36061742
29470,goldie,i,1950,10385898
29471,goldie,i,1933,19069276
29472,goldie,i,1936,24061285
29473,darrin,i,2003,10394021
29474,anahita,i,2007,10394241
29475,kimmy,i,2002,10404370
29476,lilja,i,2006,10405086
29477,nasrin,i,2007,10422347
29478,kianna,i,2008,10433895
29479,micky,i,2010,23652051
29480,micky,i,2008,10433895
29481,micky,i,2011,31910060
29482,dhananjay,i,2008,10454296
29483,dhananjay,i,1999,11047370
29484,janette,i,1971,10454813
29485,jamale,i,2007,10466696
29486,youssef,i,2007,10466696
29487,connell,i,2009,13514560
29488,connell,i,1996,10468036
29489,connell,i,1964,31477302
29490,talmadge,i,1920,10507180
29491,ha,i,2007,10525221
29492,lazlo,i,2007,10525221
29493,pascale,i,2007,10527038
29494,thierry,i,2007,10527038
29495,thierry,i,1997,21693066
29496,caton,i,1999,10528538
29497,gaylen,i,1997,10536985
29498,jacki,i,1970,10540961
29499,henning,i,2008,10552268
29500,henning,i,2006,15147321
29501,henning,i,1998,30553937
29502,heron,i,2004,10565718
29503,heron,i,1930,21165146
29504,ilona,i,1999,10578574
29505,ilona,i,2012,34343929
29506,flossie,i,1946,24051154
29507,flossie,i,1930,10581336
29508,flossie,i,1943,24234860
29509,marna,i,1930,10581336
29510,cathey,i,1984,10588763
29511,sudhir,i,1982,10592906
29512,ciara,i,2007,10610533
29513,ciara,i,2010,22336248
29514,kalpana,i,1972,20581413
29515,kalpana,i,1982,36297360
29516,kalpana,i,1980,32578669
29517,sangeeta,i,2008,18206094
29518,sangeeta,i,1964,10615096
29519,sangeeta,i,1982,12332323
29520,sangeeta,i,1961,10702360
29521,sangeeta,i,1981,18901219
29522,daud,i,2007,10615440
29523,vikas,i,2009,26655950
29524,vikas,i,1993,29658123
29525,vikas,i,2008,15930359
29526,vikas,i,2011,31549531
29527,vikas,i,1986,26207410
29528,reza,i,1977,10618760
29529,dori,i,2002,10629623
29530,livy,i,2005,10633440
29531,ranjeet,i,1978,10731548
29532,ranjeet,i,1991,10640523
29533,ranjeet,i,1984,11448183
29534,tilghman,i,1999,10642431
29535,floria,i,2010,26376459
29536,floria,i,1999,10651946
29537,nilesh,i,2007,10660190
29538,nilesh,i,2009,23139830
29539,niharika,i,2011,32661656
29540,niharika,i,2003,10662963
29541,aniruddha,i,2003,10662963
29542,adel,i,2005,10671108
29543,adel,i,2010,30206613
29544,adel,i,2011,35349263
29545,shama,i,2006,10686137
29546,shama,i,1983,25229253
29547,shama,i,2009,30662782
29548,neetu,i,1976,20903293
29549,neetu,i,1974,10700014
29550,moni,i,1974,10700804
29551,sumita,i,1971,10703375
29552,madhuri,i,2001,11657836
29553,madhuri,i,1971,10703375
29554,nalini,i,2010,24185527
29555,nalini,i,1968,10707025
29556,nalini,i,2009,26600812
29557,silvio,i,2007,10712737
29558,mariam,i,2008,18416097
29559,mariam,i,2010,27138906
29560,mariam,i,1978,10726486
29561,raye,i,2006,10736919
29562,amane,i,2006,10736919
29563,light,i,2006,29133741
29564,linc,i,1966,10741125
29565,brittain,i,1966,10741125
29566,kinjal,i,2004,10744766
29567,andris,i,2001,10746794
29568,andris,i,1987,12768837
29569,karuna,i,1998,11188284
29570,karuna,i,1980,11217842
29571,karuna,i,1975,10778596
29572,karuna,i,1981,15705814
29573,lyn,i,2009,23322195
29574,lyn,i,1989,13243094
29575,lyn,i,1983,10784924
29576,leng,i,1981,10801856
29577,shi,i,1981,10814964
29578,shi,i,1972,17181603
29579,ninja,i,1981,10814964
29580,ninja,i,1994,15688990
29581,meng,t,1979,10822118
29582,meng,i,1995,26631229
29583,courtenay,i,1976,10822975
29584,courtenay,i,2003,22542212
29585,laureen,i,1972,10838472
29586,vernard,i,2007,10841191
29587,derby,i,2007,10841191
29588,claudie,i,2006,10843767
29589,cristobal,i,2007,10882693
29590,maxie,i,2007,10928140
29591,maxie,i,1990,29420882
29592,jemmy,i,2008,10945488
29593,pinkie,i,1947,10972714
29594,lio,i,2003,10982348
29595,hao,i,2009,21192027
29596,hao,i,2008,17124732
29597,hao,i,1978,10988261
29598,hao,i,2005,18398680
29599,naoto,i,2006,10996254
29600,chika,i,2006,10996254
29601,kenta,i,2006,10996254
29602,shintaro,i,2006,10996254
29603,minako,i,2006,10996254
29604,giorgio,t,1981,23067487
29605,giorgio,i,1972,22134083
29606,giorgio,i,1967,24335425
29607,giorgio,i,1965,10996278
29608,giorgio,i,1973,17938594
29609,shivam,i,2007,10999486
29610,aaliyah,i,2007,10999486
29611,fitzroy,i,1984,11014002
29612,dovid,i,1999,11016612
29613,renate,i,2012,11036762
29614,renate,i,2011,31513994
29615,shan,i,2008,17298868
29616,shan,i,2009,14421091
29617,shan,i,1977,11039415
29618,som,i,2004,11041911
29619,aftab,t,1999,11047370
29620,wasim,i,2007,18056742
29621,wasim,i,2001,31199884
29622,wasim,i,1982,11051391
29623,rajni,i,2000,11539531
29624,rajni,i,1977,26748268
29625,rajni,i,1984,11051467
29626,rajni,i,1994,30050150
29627,rajni,i,1980,31608021
29628,smita,i,2007,21997968
29629,smita,i,1983,11052656
29630,tianna,i,2008,11076424
29631,durell,i,2008,11076424
29632,omunique,i,2008,11076424
29633,sandeep,i,2009,17192514
29634,sandeep,i,1984,11142691
29635,sandeep,i,1988,35385962
29636,sandeep,i,2010,26736439
29637,amrit,i,2010,26760649
29638,amrit,i,1978,11151160
29639,savitri,i,2008,12722189
29640,savitri,i,1986,31552848
29641,savitri,i,1987,13018737
29642,savitri,i,1981,29153320
29643,savitri,i,1978,11151160
29644,yegor,i,2008,11158178
29645,nimesh,i,2002,11175737
29646,karishma,i,2002,11175737
29647,jatin,i,2004,11186374
29648,jatin,i,2002,11175737
29649,jatin,i,1994,24175491
29650,jatin,i,1996,30712363
29651,jatin,i,1985,32098888
29652,riya,i,2011,29687012
29653,riya,i,2008,11176488
29654,rumana,i,2007,11194174
29655,nima,i,2012,28297691
29656,nima,i,1980,11217842
29657,nima,i,2006,17856211
29658,haji,i,2009,25432337
29659,haji,i,2003,21573910
29660,haji,i,2006,11220896
29661,haji,i,2010,27294000
29662,heart,i,2000,11223100
29663,lauryn,i,2008,11226458
29664,lauryn,i,2012,32031763
29665,shaleen,i,2008,11236647
29666,amara,i,2010,11250759
29667,welby,i,2007,11250843
29668,marsden,i,1998,11251963
29669,marsden,i,1994,14186169
29670,marsden,i,1940,32911148
29671,marsden,i,1953,20872587
29672,bhavna,i,2009,17996335
29673,bhavna,i,1992,25493367
29674,bhavna,i,2005,13579154
29675,bhavna,i,1984,11252321
29676,artyom,t,2001,11273285
29677,dali,i,2008,17124732
29678,dali,i,2004,11279445
29679,leni,i,2009,27156371
29680,leni,i,2004,11279445
29681,yahya,i,2006,11305221
29682,burnell,i,1997,11337966
29683,burnell,i,2008,22982069
29684,risa,i,1997,11337966
29685,risa,i,2011,29542934
29686,lali,i,2007,11347793
29687,merriam,i,1943,11350840
29688,gloriana,i,1963,11378430
29689,florentino,i,2007,11436273
29690,ariza,i,2007,11436273
29691,anushka,b,2010,11437460
29692,anushka,b,2010,31188818
29693,deven,i,2008,11437460
29694,brianne,i,2007,11440096
29695,brianne,i,1982,28216994
29696,brianne,i,1989,21412109
29697,kishore,i,1999,11440428
29698,nandita,i,2009,24128069
29699,nandita,i,1999,11440428
29700,nandita,i,2008,16490829
29701,mellisa,i,1994,11446718
29702,larion,i,2003,11449028
29703,ksenia,i,1969,21083463
29704,ksenia,i,2003,11449028
29705,katia,i,2006,18070960
29706,katia,i,1980,12239785
29707,katia,i,2003,11449028
29708,sabatino,i,1944,11451426
29709,basilio,i,1944,11451426
29710,basilio,i,1973,19115045
29711,otilia,i,2007,11455154
29712,reginaldo,i,2007,11465464
29713,joana,i,2007,11465464
29714,mert,i,2006,11470887
29715,sinan,i,2008,20326029
29716,sinan,i,2006,11470887
29717,lexa,i,2007,11473237
29718,afshin,i,1979,11487975
29719,karenina,i,1997,11501271
29720,stockton,i,2001,11508746
29721,debora,t,1977,11555379
29722,severn,i,1959,11588549
29723,lynton,i,1932,11594636
29724,shie,i,2007,11599737
29725,neely,i,1967,11612413
29726,anni,i,1937,11614763
29727,anni,i,1930,12297130
29728,mariya,i,1984,15827716
29729,mariya,i,2007,11632998
29730,akemi,i,2002,11638043
29731,nadir,i,2011,32022474
29732,nadir,i,2002,11638043
29733,miri,i,2008,11639895
29734,hays,i,2012,13261651
29735,hays,i,1977,11665713
29736,amedeo,i,2004,11668064
29737,jolene,t,2007,30094590
29738,jolene,t,2007,24892602
29739,jolene,t,2007,18873700
29740,jolene,i,2011,29454281
29741,jolene,i,1994,11686007
29742,amma,i,2010,21411176
29743,amma,i,1981,11704927
29744,amma,i,1991,29799271
29745,kendrick,i,1992,20691749
29746,kendrick,i,2007,11733144
29747,kendrick,i,2010,23233821
29748,kendrick,i,2011,32840793
29749,kendrick,i,2006,12506096
29750,diablo,i,1981,11738477
29751,sparkle,i,2012,33194261
29752,sparkle,i,1984,11741801
29753,kasia,i,2007,11744082
29754,mort,i,1964,21051852
29755,mort,i,1944,11744167
29756,mort,i,1939,24415182
29757,money,i,2005,11745640
29758,marcial,i,1950,11747327
29759,zoran,i,2006,11777954
29760,miro,i,2006,11777954
29761,miro,i,2012,32567318
29762,amira,i,2006,11777954
29763,amira,i,2011,33296556
29764,hasini,b,2008,11787589
29765,deyna,i,1986,11795259
29766,minna,i,1955,11832411
29767,minna,i,2000,24158456
29768,melodye,i,1972,11837755
29769,damico,i,1995,11841381
29770,damico,i,1982,18010724
29771,mayumi,i,2007,12271243
29772,mayumi,i,2008,16975168
29773,mayumi,i,1985,11841904
29774,orr,i,2002,11854011
29775,shadrach,t,1969,22333286
29776,shadrach,i,1998,11862595
29777,amaryllis,i,2006,11875847
29778,mateus,i,2008,11876523
29779,noam,i,2006,11876652
29780,riza,i,1982,11880818
29781,portland,i,2001,11895194
29782,winn,i,2008,11901104
29783,elisha,i,2008,11901104
29784,ramiro,i,2010,29381759
29785,ramiro,i,2007,11921473
29786,ramiro,i,2006,25183068
29787,ramiro,i,1965,23666746
29788,suli,i,2007,11921473
29789,earnest,i,1948,11925733
29790,garnet,i,1948,11925733
29791,coyle,i,1945,11926477
29792,dollye,i,1963,11932765
29793,leaf,i,2008,11942501
29794,lim,i,1931,11946434
29795,kearney,i,2007,11970651
29796,kearney,i,1952,15264095
29797,kearney,i,1930,23126218
29798,cindi,i,1996,11987723
29799,mahendra,i,2010,21682038
29800,mahendra,i,2008,11991967
29801,mahendra,i,2011,31427945
29802,mahendra,i,1995,35436911
29803,preet,i,2008,11991967
29804,preet,i,2004,13728669
29805,rane,i,2008,11991967
29806,rane,i,1978,17706738
29807,rane,i,1984,14329503
29808,rane,i,1993,22811616
29809,rane,i,1987,13578694
29810,suzanna,i,1984,11994537
29811,suzanna,i,1923,14963786
29812,josai,i,2007,12000999
29813,ninette,i,1978,12004233
29814,colee,b,2008,12005853
29815,alton,i,2001,12006193
29816,alton,i,1942,24225514
29817,beto,i,2008,12008535
29818,sigmund,i,2011,28075240
29819,sigmund,i,1976,26583800
29820,sigmund,i,1962,12010187
29821,charity,t,1969,13098785
29822,charity,t,1969,14235369
29823,charity,i,1983,13235461
29824,charity,i,1943,24043849
29825,charity,i,2006,12029149
29826,xiang,i,2007,12032960
29827,xiang,i,2004,18357649
29828,qing,i,2008,17298868
29829,qing,i,2007,17469575
29830,rosario,i,2008,16506358
29831,rosario,i,1978,22191929
29832,rosario,i,1968,26221272
29833,rosario,i,1976,22731928
29834,rosario,i,1974,28222111
29835,jory,i,1989,12053509
29836,jory,i,1953,30920276
29837,marlena,i,2008,12064359
29838,marlena,i,2011,25913752
29839,randi,i,2006,12091375
29840,larin,i,2007,12092931
29841,larin,i,1995,24241900
29842,farrel,i,1974,12098561
29843,farrel,i,1966,14235369
29844,farrel,i,1933,23974329
29845,shazia,i,2005,12110290
29846,eid,i,2005,12110290
29847,tasneem,i,2005,12110290
29848,jennefer,i,1994,12113716
29849,ola,i,2011,28845643
29850,ola,i,1994,12113716
29851,mya,i,2012,34092532
29852,mya,i,2007,12117643
29853,alexandre,i,2006,12135919
29854,alexandre,i,1992,29832040
29855,alexandre,i,1965,23666592
29856,zena,i,2008,12139569
29857,zena,i,2011,19278544
29858,artur,i,2011,35630780
29859,artur,i,2005,12177551
29860,geena,i,1991,12191026
29861,bannon,i,1995,12199605
29862,quest,i,1995,12199605
29863,zaira,i,1980,12202285
29864,uri,i,2008,12207260
29865,fareed,i,2008,12213090
29866,fareed,i,2012,33016483
29867,sameera,i,1980,12217100
29868,sameera,i,2003,15877550
29869,brielle,t,2007,12225994
29870,abelardo,i,1999,12242917
29871,ruperto,i,1999,12242917
29872,kaushik,i,2006,12245150
29873,kaushik,i,2008,25860737
29874,cassel,i,2009,12246739
29875,treat,i,2006,12263647
29876,venessa,i,2007,12267883
29877,clementina,i,1998,12281413
29878,cisco,i,2011,32897944
29879,cisco,i,2002,12283093
29880,lorre,i,1944,16738372
29881,lorre,i,1947,12288251
29882,tanny,i,1971,12293235
29883,drexel,i,1945,18912832
29884,drexel,i,1997,12303811
29885,drexel,i,1928,24033066
29886,jie,i,2011,25521383
29887,jie,i,2009,12308598
29888,jie,i,2004,18357649
29889,jie,i,1999,13183460
29890,yuko,i,1995,25382451
29891,yuko,i,2010,29042310
29892,yuko,i,2009,12308598
29893,yuko,i,1993,24508400
29894,dacey,i,2007,12330542
29895,ekta,i,2008,12332258
29896,katharina,i,2003,12336807
29897,katharina,i,2011,30763652
29898,girolamo,i,2003,12336807
29899,bora,i,2003,12336807
29900,beverley,i,2007,12343041
29901,beverley,i,1952,14328634
29902,rehman,i,2008,24128130
29903,rehman,i,1985,32430896
29904,rehman,i,1987,12354998
29905,fin,i,1999,12355683
29906,fin,i,2009,18531768
29907,reef,i,1999,12355683
29908,samaj,i,2007,12356406
29909,zeth,i,2010,12402453
29910,sirena,i,2010,12402453
29911,sirena,i,1987,20529023
29912,andropolis,i,1979,12404442
29913,clayborn,i,1966,29584795
29914,clayborn,i,1936,12404853
29915,glendon,i,2012,29840120
29916,glendon,i,1936,12405367
29917,caitlyn,t,2010,12414587
29918,caitlyn,t,2010,23615900
29919,cesario,i,2008,12414587
29920,cesario,i,2010,23615900
29921,cari,i,2010,12429317
29922,andra,i,2010,26316286
29923,andra,i,1943,12498936
29924,nydia,i,1943,12498936
29925,matson,i,1999,12501372
29926,matson,i,2009,17849591
29927,delfino,i,2011,29344186
29928,delfino,i,1999,12501372
29929,josepha,i,1999,12501372
29930,josepha,i,2009,22740580
29931,josepha,i,2012,35644709
29932,josepha,i,1930,12767936
29933,heaton,i,2008,12507175
29934,georgiana,t,2008,12507175
29935,georgiana,t,2008,23114809
29936,georgiana,i,1918,32477039
29937,maile,i,1946,12521881
29938,vasili,i,1991,12521963
29939,vasili,i,1973,16676041
29940,cape,i,2007,12534691
29941,neelam,i,1992,12550288
29942,neelam,i,1977,20904216
29943,shmuel,i,2008,19062669
29944,shmuel,i,1999,12556841
29945,eon,i,2007,12561001
29946,tomasina,i,1985,12567618
29947,haroon,i,2007,12568590
29948,lekha,i,1998,24725255
29949,lekha,i,2003,12569818
29950,conchita,i,2000,12572406
29951,stillman,i,2001,12575892
29952,stillman,i,1945,16327739
29953,stillman,i,1940,24050726
29954,ugo,i,1999,12576775
29955,pryor,i,1952,12579895
29956,pryor,i,1957,36097048
29957,rochel,i,2007,12602650
29958,nasira,i,2007,12602650
29959,janita,i,1987,12609759
29960,daryll,i,1981,12636214
29961,baily,b,1997,12637837
29962,linsey,i,2002,12639200
29963,aaja,i,2008,12675919
29964,mridula,i,2005,12679350
29965,juhi,i,1992,14205956
29966,juhi,i,2005,12679350
29967,milind,i,2011,27944820
29968,milind,i,2005,12679350
29969,dagmar,i,2007,12685170
29970,dagmar,i,1936,33567776
29971,dagmar,i,1929,33179953
29972,dagmar,i,1962,25931827
29973,sadiq,i,1996,12686515
29974,davinia,i,2006,12688359
29975,azizah,i,2006,12688359
29976,haseena,i,2008,12690499
29977,jaan,i,2008,12690499
29978,jaan,i,2010,26516562
29979,caz,i,2004,12731136
29980,kawai,i,2009,12732451
29981,mandi,i,2009,21082878
29982,mandi,i,2011,20188509
29983,hicks,i,1941,25202209
29984,hicks,i,1934,12733257
29985,hicks,i,1932,24213383
29986,hicks,i,1928,24033066
29987,mazie,i,1919,32380519
29988,mazie,i,1944,24094515
29989,mazie,i,1936,12744854
29990,jasira,i,2007,12746058
29991,rifat,i,2007,12746058
29992,grier,i,2008,12751960
29993,grier,i,1984,24963725
29994,lorelai,i,2009,12758034
29995,miley,b,2009,12758034
29996,florian,i,2011,33156642
29997,florian,i,1941,31706514
29998,florian,i,1930,12767936
29999,alka,i,1982,12776387
30000,tamar,i,2007,12797765
30001,tamar,i,1939,20855443
30002,galia,i,2009,31041572
30003,galia,i,2007,12797765
30004,haines,i,1935,12800555
30005,haines,i,1937,14320073
30006,haines,i,1936,24143437
30007,marizza,i,2004,12825693
30008,karim,i,2008,20906127
30009,karim,i,2009,18179608
30010,karim,i,2007,12835282
30011,karim,i,1985,27682014
30012,leto,i,2007,12850795
30013,devyani,i,2010,23904207
30014,devyani,i,1999,22683298
30015,devyani,i,2007,12856644
30016,klara,i,2012,35615581
30017,klara,i,2003,12876201
30018,klara,i,2011,33270910
30019,klara,i,1987,14196202
30020,kenney,i,2007,12893671
30021,shabana,i,2011,32748841
30022,shabana,i,1971,12908588
30023,shabana,i,1983,32236288
30024,janavi,i,2008,12911103
30025,cuba,i,2008,12918018
30026,rewa,i,2002,12932711
30027,dhruv,i,2010,24198818
30028,dhruv,i,2002,12932711
30029,hagar,i,2008,12995896
30030,walid,i,2007,12999649
30031,tahsin,i,2007,12999649
30032,noor,i,2011,32029122
30033,noor,i,2007,12999649
30034,noor,i,1999,29413896
30035,zaid,i,2007,17436123
30036,bashar,i,2007,12999649
30037,rafeeq,i,2007,12999649
30038,damini,i,1993,13001345
30039,branden,i,1999,13007900
30040,ayn,i,1999,13007900
30041,matias,i,2007,13093495
30042,matias,i,2010,28385798
30043,ethlyn,i,1925,13096121
30044,shaye,i,1992,13112145
30045,sabu,i,1988,13149824
30046,sabu,i,1991,31420018
30047,shinji,i,2009,13165463
30048,hikari,i,2009,13165463
30049,misato,i,2009,13165463
30050,kensuke,i,2009,13165463
30051,mckay,t,1990,13166220
30052,cayce,i,1990,13182925
30053,camber,i,1983,13235461
30054,trenton,i,1983,13235461
30055,hobbes,i,2008,13239722
30056,hobbes,i,2010,23091532
30057,jerrod,i,2008,13239722
30058,khristy,i,2006,13257893
30059,gela,i,1961,13273342
30060,devraj,i,2007,13304837
30061,xaviera,i,1980,13323619
30062,xaviera,i,1977,27208124
30063,joris,i,2012,27872371
30064,joris,i,1990,13328446
30065,samurai,i,2009,21133839
30066,samurai,i,2003,13330661
30067,union,i,1922,13332421
30068,christianson,i,1998,13343266
30069,jens,i,2008,16948290
30070,jens,i,2006,13344162
30071,jonatan,i,1977,13386229
30072,danielson,i,2009,13393215
30073,jonathon,t,2008,16595579
30074,jonathon,t,1942,13409931
30075,madhura,i,2009,24526951
30076,madhura,i,2007,13414003
30077,kama,i,2007,13414003
30078,varshini,i,2007,13414003
30079,jordie,i,2007,13439566
30080,zeenat,i,1983,13457412
30081,zeenat,i,1997,16930213
30082,cathleen,i,1996,13472401
30083,margaux,i,2002,13484069
30084,jannelle,i,1999,13495676
30085,celene,i,2007,13501099
30086,alberta,i,2007,13501099
30087,tyree,i,2010,20898157
30088,tyree,i,1957,13503537
30089,dhillon,i,2011,26687336
30090,dhillon,i,2008,13522574
30091,dhillon,i,2004,25155176
30092,kristian,i,2000,13532867
30093,raffaele,i,1958,13562887
30094,govinda,t,1987,13578633
30095,govinda,t,1987,31148945
30096,govinda,i,2009,26802520
30097,janki,i,1990,13580275
30098,adan,i,1993,13599724
30099,leith,i,2010,27376549
30100,leith,i,1957,24464033
30101,leith,i,1934,13613357
30102,ismay,i,1934,13613357
30103,suzan,i,1934,13613357
30104,raffy,i,2000,13623073
30105,umar,i,1956,13650555
30106,mahmud,i,2009,23322195
30107,mahmud,i,2010,25359124
30108,mahmud,i,2007,13674454
30109,eton,i,2007,13674454
30110,loxley,i,2010,13713239
30111,manisha,i,1992,21062039
30112,manisha,i,1998,33655429
30113,manisha,i,2004,13713940
30114,manisha,i,2000,32190482
30115,ronique,i,2007,13780019
30116,alina,b,2007,13780019
30117,alina,i,2012,35566624
30118,alina,i,1996,24389330
30119,alina,i,1997,27326736
30120,alina,i,1950,16263164
30121,orion,i,1988,13787318
30122,spring,i,1965,13798364
30123,spring,i,2010,27976165
30124,denzel,i,2000,13799441
30125,xerxes,i,2008,13814165
30126,macarena,i,1998,13820019
30127,great,i,2008,13838662
30128,great,i,2011,33032079
30129,zana,i,2008,13838662
30130,zana,i,2005,18279690
30131,zana,i,1941,29504548
30132,rachna,i,2002,23454846
30133,rachna,i,2004,13843818
30134,rachna,i,2010,28341562
30135,rachna,i,1977,20904130
30136,shravan,i,2008,18139812
30137,shravan,i,2007,13865046
30138,kavya,i,2011,30553740
30139,kavya,i,2010,23654460
30140,kavya,i,2009,33489050
30141,kavya,i,2008,13869704
30142,raffi,i,2007,13897164
30143,shilpa,i,2009,23435148
30144,shilpa,i,2001,13903423
30145,rosita,i,1982,20917102
30146,rosita,i,1927,24162353
30147,rosita,i,1970,29282357
30148,rosita,i,1965,23666746
30149,rosita,i,1923,13911206
30150,karma,i,2011,31855265
30151,karma,i,2007,13911381
30152,fritzie,i,1968,14052970
30153,fritzie,i,1955,24199899
30154,orland,i,1981,14053389
30155,belden,i,1959,14092400
30156,neya,i,2006,14093085
30157,oh,i,2009,14097392
30158,oh,i,2011,32864632
30159,lassie,i,1949,14097781
30160,abin,i,2011,14119255
30161,abin,i,2009,21755178
30162,kuron,i,1989,14127869
30163,livvy,i,1999,14128417
30164,addington,i,2008,14166698
30165,vittorio,i,1969,19158255
30166,vittorio,i,2004,14184381
30167,quinton,i,1990,21575683
30168,quinton,i,1994,14194356
30169,sergey,i,2011,31835579
30170,sergey,i,1987,14196202
30171,thom,i,2008,14238581
30172,thom,i,2011,35193550
30173,goku,i,2009,14241872
30174,manton,i,1938,14255798
30175,melsa,i,1938,14255798
30176,tama,i,2001,14256953
30177,benoit,i,2009,18634533
30178,benoit,i,1926,14261811
30179,benoit,i,1941,19069597
30180,rodolphe,i,1926,14261811
30181,rodolphe,i,1935,27417904
30182,musette,i,1926,14261811
30183,albertine,i,1961,19953720
30184,albertine,i,1979,14267135
30185,esme,i,2008,14277334
30186,esme,i,2009,20672258
30187,esme,i,2010,21678052
30188,esme,i,2011,30730051
30189,dhwani,i,2007,14289904
30190,chablis,i,1997,14307697
30191,kelso,i,1997,14307697
30192,kelso,i,1992,22718776
30193,weiland,i,2000,14349368
30194,gilman,i,1948,14350910
30195,shoko,i,1981,14358710
30196,aisling,i,2009,14369179
30197,abbot,i,2009,21972075
30198,cha,i,2010,29434234
30199,cha,i,2011,32807542
30200,cha,i,2000,14370777
30201,luba,b,2008,14384820
30202,hamid,i,2009,14411595
30203,hamid,i,1999,25214825
30204,mireya,i,2009,14411595
30205,evra,i,2009,14421091
30206,lot,i,1922,14444328
30207,ginetta,i,1968,14471796
30208,kingsleigh,i,2010,14482638
30209,andreia,i,1998,14514409
30210,kable,i,2009,14536033
30211,trace,b,2010,14536033
30212,trace,b,2010,27663923
30213,eldridge,i,2008,16733548
30214,eldridge,i,2012,29664578
30215,eldridge,i,1942,14573842
30216,eldridge,i,1986,14953996
30217,miner,i,1929,14580484
30218,afsana,i,2000,14586886
30219,lundy,i,1992,14618858
30220,haris,i,2002,14636123
30221,abhijit,i,2011,29833420
30222,abhijit,i,2007,14640837
30223,sanjeev,i,2007,14656708
30224,sanjeev,i,1983,32236288
30225,peirce,i,1993,14683214
30226,jah,b,2002,14683311
30227,curren,i,1990,14686017
30228,gladstone,i,1937,14689013
30229,creighton,i,2008,14706880
30230,bunyan,i,1954,14725125
30231,nishi,i,2006,14725310
30232,nishi,i,2010,31572779
30233,lia,t,1999,14747692
30234,lia,i,2008,24759030
30235,elana,i,2007,14771682
30236,malvina,i,1981,14773122
30237,hermes,i,2005,14793383
30238,wilford,i,1975,14811925
30239,kinkade,i,2007,14820032
30240,bison,i,2012,32071439
30241,bison,i,2009,14838516
30242,sunee,i,2009,14838516
30243,roshni,i,1993,24236812
30244,roshni,i,2008,19372157
30245,roshni,i,1994,14849115
30246,amod,i,2003,14851425
30247,watt,i,1933,14859879
30248,henley,i,2002,14884669
30249,dren,i,2009,14899108
30250,lalo,i,2007,14941280
30251,lalo,i,2012,29101425
